,standard_smiles,source
257,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,approved
258,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,approved
259,N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O,approved
260,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,approved
261,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,approved
262,CC(=O)N[C@@H]1C(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2[C@@H](NC(C)=O)[C@H](O)O[C@H](CO)[C@H]2O)O[C@@H]1C(=O)O,approved
263,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,approved
264,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,approved
265,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,approved
266,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,approved
267,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,approved
268,CN1CCN2c3ncccc3Cc3ccccc3C2C1,approved
269,[O-]B1OB2OB([O-])OB(O1)O2,approved
270,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,approved
271,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,approved
272,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,approved
273,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,approved
274,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,approved
275,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,approved
276,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,approved
277,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,approved
278,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,approved
279,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,approved
280,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,approved
281,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,approved
282,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,approved
283,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,approved
284,[82Rb+],approved
285,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,approved
286,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,approved
287,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,approved
288,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,approved
289,OCC(S)CS,approved
290,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,approved
291,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,approved
292,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,approved
293,C[C@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1,approved
294,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,approved
295,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,approved
296,CC(C)NCC(O)c1ccc(O)c(O)c1,approved
297,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,approved
298,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,approved
299,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,approved
300,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,approved
301,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,approved
302,CC(N)C12CC3CC(CC(C3)C1)C2,approved
303,CC=CC(=O)N(CC)c1ccccc1C,approved
304,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,approved
305,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,approved
306,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,approved
307,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,approved
308,[O-2],approved
309,CN(CC(=O)O)C(=N)N,approved
310,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,approved
311,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,approved
312,COC(CNC(N)=O)C[Hg]Cl,approved
313,C=O,approved
314,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,approved
315,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,approved
316,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,approved
317,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCC,approved
318,O=c1[nH]c2cc(Cl)ccc2o1,approved
319,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,approved
320,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,approved
321,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,approved
322,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,approved
323,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,approved
324,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,approved
325,O=P(O)(O)OP(=O)(O)O,approved
326,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,approved
327,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,approved
328,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@@H]3CCC[C@H]43)CC2)c1,approved
329,[O-][Cl+3]([O-])([O-])[O-],approved
330,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,approved
331,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,approved
332,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,approved
333,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,approved
334,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,approved
335,[C-]#[O+],approved
336,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,approved
337,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,approved
338,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,approved
339,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,approved
340,CC(c1cc2ccccc2s1)N(O)C(N)=O,approved
341,CC(=O)O[Al](O)OC(C)=O,approved
342,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,approved
343,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,approved
344,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,approved
345,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,approved
346,CCCc1cc(C(N)=S)ccn1,approved
347,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,approved
348,CNC(C)Cc1ccccc1OC,approved
349,O=[As]O[As]=O,approved
350,[67Ga+3],approved
351,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,approved
352,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,approved
353,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,approved
354,O=C(O)CC(O)(CC(=O)O)C(=O)O.[Fe+3],approved
355,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,approved
356,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,approved
357,OC[C@H]1O[C@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,approved
358,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,approved
359,CC(CC=O)CCCC(C)(C)O,approved
360,CCCCCCCCCCCCCC(=O)OC(C)C,approved
361,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,approved
362,[Mg+2],approved
363,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,approved
364,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,approved
365,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,approved
366,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,approved
367,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,approved
368,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,approved
369,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,approved
370,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,approved
371,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,approved
372,COc1cc(NC(C)CCCN)c2ncccc2c1,approved
373,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,approved
374,CN(C)C(=S)SC(=S)N(C)C,approved
375,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,approved
376,Cc1ncc([N+](=O)[O-])n1CCO,approved
377,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,approved
378,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,approved
379,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,approved
380,O=C(CCCCCCC(=O)Nc1ccccc1)NO,approved
381,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,approved
382,[Cu+2],approved
383,CCCCCCCCCCCCCCCC(=O)O,approved
384,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,approved
385,NC1=NCC2c3ccccc3Cc3ccccc3N12,approved
386,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,approved
387,O=C(O)CCCc1ccccc1,approved
388,CCCCCON=O,approved
389,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,approved
390,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,approved
391,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,approved
392,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,approved
393,c1cnc2cc3c(cc2n1)C1CNCC3C1,approved
394,S=P(N1CC1)(N1CC1)N1CC1,approved
395,NNc1nncc2ccccc12,approved
396,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,approved
397,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,approved
398,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,approved
399,O=BOO,approved
400,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,approved
401,O=C(O)c1nc(=O)[nH]c(=O)[nH]1,approved
402,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,approved
403,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,approved
404,CC(=O)[O-],approved
405,O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3],approved
406,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,approved
407,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,approved
408,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,approved
409,O=C([O-])C[N+]12CC[N+]34CC(=O)O[Fe-2]13(OC(=O)C2)OC(=O)C4,approved
410,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,approved
411,CC(C)NCC(O)COc1cccc2[nH]ccc12,approved
412,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,approved
413,C[C@H]1CNCCc2ccc(Cl)cc21,approved
414,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,approved
415,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,approved
416,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,approved
417,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,approved
418,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,approved
419,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,approved
420,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,approved
421,c1ccc2c(c1)CCCC2C1=NCCN1,approved
422,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,approved
423,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,approved
424,O=C(OCc1ccccc1)c1ccccc1,approved
425,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,approved
426,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,approved
427,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,approved
428,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,approved
429,O=C(O)Cc1ccccc1,approved
430,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,approved
431,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,approved
432,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,approved
433,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,approved
434,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,approved
435,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,approved
436,ClC(Cl)Cl,approved
437,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,approved
438,O=C([O-])CCC(=O)[O-].[Fe+2],approved
439,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,approved
440,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,approved
441,[O-][n+]1ccccc1S,approved
442,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,approved
443,CN[C@@H](C)[C@H](O)c1ccc(O)cc1,approved
444,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1,approved
445,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,approved
446,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,approved
447,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,approved
448,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,approved
449,c1ccc(Nc2ccc(NC3CCCCC3)cc2)cc1,approved
450,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,approved
451,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,approved
452,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,approved
453,CC(C)Cn1cnc2c(N)nc3ccccc3c21,approved
454,O=NN(CCCl)C(=O)NC1CCCCC1,approved
455,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-],approved
456,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,approved
457,O=[Ti]=O,approved
458,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,approved
459,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,approved
460,[89Sr+2],approved
461,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1[O-].[Fe+2],approved
462,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Zn+2],approved
463,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,approved
464,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-],approved
465,[Fe+3].[Fe+3],approved
466,Oc1cccc(O)c1,approved
467,[133Xe],approved
468,O=c1[nH]c(=O)n(C2CCCO2)cc1F,approved
469,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,approved
470,Cc1cc(O)cc(C)c1Cl,approved
471,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC,approved
472,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,approved
473,CC1OC(C)OC(C)O1,approved
474,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,approved
475,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,approved
476,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,approved
477,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,approved
478,CN(C)CCCN1c2ccccc2CCc2ccccc21,approved
479,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc3ccccc3c21,approved
480,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,approved
481,NC(=O)OC[C@H](N)Cc1ccccc1,approved
482,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,approved
483,CNNCc1ccc(C(=O)NC(C)C)cc1,approved
484,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,approved
485,Nc1c2c(nc3ccccc13)CCCC2,approved
486,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,approved
487,O=C([O-])CCCO,approved
488,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,approved
489,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,approved
490,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,approved
491,C=CCN.ClCC1CO1,approved
492,O=S(=O)([O-])[S-].O=S(=O)([O-])[S-].[Au+],approved
493,COc1ccc2cc(CCC(C)=O)ccc2c1,approved
494,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,approved
495,CC(=O)NS(=O)(=O)c1ccc(N)cc1,approved
496,Oc1c(I)cc(I)c2cccnc12,approved
497,COc1ccccc1O,approved
498,ClC=CC[N+]12CN3CN(CN(C3)C1)C2,approved
499,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,approved
500,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,approved
501,NC(=O)C1=CN([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,approved
502,O=C(O)CCCO,approved
503,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,approved
504,NCCCC(N)(C(=O)O)C(F)F,approved
505,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,approved
506,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,approved
507,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,approved
